LVL1_M1_P1.txt	LVL1_M1_P2.txt	LVL1_M1_P3.txt	LVL1_M2_P1.txt	LVL1_M2_P2.txt	LVL1_M2_P3.txt	LVL1_M3_P1.txt	LVL1_M3_P2.txt	LVL1_M3_P3.txt	LVL1_M4_P1.txt	LVL1_M4_P2.txt	LVL1_M4_P3.txt	LVL1_M5_P1.txt	LVL1_M5_P2.txt	LVL1_M5_P3.txt	LVL1_M6_P1.txt	LVL1_M6_P2.txt	LVL1_M6_P3.txt	LVL1_M7_P1.txt	LVL1_M7_P2.txt	LVL1_M7_P3.txt	LVL1_M8_P1.txt	LVL1_M8_P2.txt	LVL1_M8_P3.txt	LVL1_M9_P1.txt	LVL1_M9_P2.txt	LVL1_M9_P3.txt	LVL1_M10_P1.txt	LVL1_M10_P2.txt	LVL1_M10_P3.txt	LVL1_M11_P1.txt	LVL1_M11_P2.txt	LVL1_M11_P3.txt	LVL1_M12_P1.txt	LVL1_M12_P2.txt	LVL1_M12_P3.txt	LVL1_M13_P2.txt	LVL1_M13_P3.txt	LVL1_M14_P1.txt	LVL1_M14_P2.txt	LVL1_M14_P3.txt	LVL1_M15_P2.txt	LVL1_M15_P3.txt	LVL1_M16_P1.txt	LVL1_M16_P2.txt	LVL1_M16_P3.txt	LVL1_M17_P1.txt	LVL1_M17_P2.txt	LVL1_M17_P3.txt	LVL1_M18_P1.txt	LVL1_M18_P2.txt	LVL1_M18_P3.txt	LVL1_M19_P1.txt	LVL1_M19_P2.txt	LVL1_M19_P3.txt	LVL1_M20_P1.txt	LVL1_M20_P2.txt	LVL1_M20_P3.txt	LVL1_M21_P1.txt	LVL1_M21_P2.txt	LVL1_M22_P1.txt	LVL1_M22_P2.txt	LVL1_M22_P3.txt	LVL1_M23_P1.txt	LVL1_M23_P2.txt	LVL1_M23_P3.txt	LVL1_M24_P1.txt	LVL1_M24_P2.txt	LVL1_M24_P3.txt	LVL1_M26_P1.txt	LVL1_M26_P2.txt	LVL1_M26_P3.txt	LVL1_M27_P1.txt	LVL1_M27_P2.txt	LVL1_M27_P3.txt
1.360894e+03	1.277975e+03	1.295137e+03	1.177694e+03	1.278588e+03	1.244942e+03	1.436575e+03	1.184575e+03	1.446983e+03	1.367281e+03	1.389675e+03	1.234969e+03	1.397156e+03	1.466656e+03	1.477856e+03	1.412312e+03	1.442675e+03	1.394306e+03	1.477044e+03	1.363444e+03	1.362975e+03	1.352025e+03	1.524975e+03	1.606733e+03	1.480833e+03	1.505200e+03	1.505200e+03	1.664725e+03	1.485183e+03	1.527963e+03	1.358213e+03	1.344512e+03	1.427338e+03	1.213050e+03	1.063975e+03	1.163125e+03	1.507875e+03	1.504287e+03	1.432787e+03	1.329908e+03	1.288287e+03	1.451983e+03	1.447288e+03	1.481225e+03	1.465925e+03	1.781925e+03	1.477312e+03	1.487100e+03	1.484925e+03	1.508600e+03	1.394781e+03	1.544125e+03	1.472417e+03	1.555325e+03	1.516825e+03	1.303458e+03	1.235350e+03	1.224125e+03	1.377100e+03	1.385125e+03	1.521463e+03	1.426656e+03	1.375488e+03	6.285750e+02	4.211625e+02	6.004813e+02	6.813125e+02	6.029875e+02	6.616667e+02	1.444008e+03	1.418250e+03	1.377450e+03	1.156692e+03	1.139700e+03	1.115350e+03
1.392394e+03	1.295725e+03	1.336637e+03	1.224944e+03	1.284588e+03	1.225608e+03	1.496575e+03	1.152575e+03	1.477983e+03	1.354031e+03	1.348425e+03	1.213469e+03	1.393156e+03	1.430156e+03	1.467106e+03	1.412312e+03	1.379675e+03	1.371056e+03	1.456544e+03	1.366444e+03	1.329475e+03	1.297025e+03	1.534225e+03	1.578733e+03	1.491833e+03	1.507950e+03	1.507950e+03	1.617725e+03	1.440183e+03	1.484963e+03	1.335213e+03	1.351762e+03	1.427838e+03	1.130550e+03	1.008975e+03	1.141625e+03	1.417875e+03	1.397287e+03	1.370287e+03	1.325242e+03	1.200787e+03	1.417317e+03	1.389788e+03	1.497225e+03	1.475425e+03	1.674925e+03	1.441812e+03	1.438100e+03	1.389925e+03	1.450933e+03	1.391531e+03	1.446625e+03	1.427750e+03	1.509825e+03	1.542825e+03	1.298792e+03	1.221600e+03	1.235375e+03	1.351100e+03	1.341125e+03	1.432963e+03	1.395406e+03	1.364988e+03	6.079083e+02	3.801625e+02	5.784813e+02	6.373125e+02	5.754875e+02	6.126667e+02	1.436008e+03	1.445250e+03	1.370117e+03	1.165358e+03	1.178200e+03	1.084350e+03
1.413394e+03	1.287225e+03	1.361137e+03	1.153694e+03	1.280588e+03	1.228942e+03	1.463575e+03	1.134575e+03	1.461650e+03	1.353781e+03	1.329175e+03	1.208469e+03	1.381656e+03	1.441156e+03	1.474106e+03	1.386812e+03	1.381675e+03	1.344056e+03	1.436044e+03	1.363444e+03	1.339975e+03	1.402025e+03	1.545475e+03	1.562400e+03	1.449167e+03	1.488450e+03	1.488450e+03	1.623725e+03	1.443517e+03	1.516463e+03	1.368713e+03	1.389012e+03	1.498838e+03	1.167050e+03	1.055475e+03	1.149625e+03	1.464875e+03	1.416787e+03	1.360287e+03	1.357575e+03	1.208287e+03	1.385983e+03	1.384288e+03	1.454225e+03	1.444425e+03	1.699925e+03	1.430812e+03	1.386100e+03	1.408925e+03	1.468600e+03	1.405031e+03	1.409125e+03	1.428417e+03	1.495825e+03	1.455825e+03	1.356125e+03	1.245850e+03	1.239125e+03	1.350100e+03	1.355125e+03	1.406963e+03	1.428156e+03	1.377988e+03	6.185750e+02	4.356625e+02	5.754813e+02	6.530625e+02	5.674875e+02	6.256667e+02	1.428008e+03	1.400250e+03	1.415117e+03	1.191358e+03	1.177200e+03	1.188350e+03
1.342644e+03	1.293725e+03	1.335887e+03	1.159194e+03	1.284588e+03	1.221608e+03	1.520575e+03	1.121575e+03	1.462983e+03	1.334781e+03	1.367925e+03	1.208469e+03	1.395656e+03	1.409406e+03	1.462106e+03	1.446812e+03	1.419175e+03	1.369806e+03	1.491294e+03	1.406694e+03	1.330475e+03	1.325025e+03	1.545725e+03	1.599067e+03	1.492833e+03	1.469950e+03	1.469950e+03	1.616725e+03	1.496850e+03	1.552963e+03	1.365213e+03	1.382262e+03	1.452338e+03	1.231800e+03	1.086475e+03	1.207625e+03	1.553875e+03	1.489287e+03	1.441787e+03	1.367908e+03	1.287787e+03	1.462317e+03	1.422038e+03	1.487225e+03	1.526925e+03	1.683925e+03	1.506312e+03	1.483100e+03	1.534925e+03	1.539600e+03	1.457781e+03	1.563125e+03	1.462750e+03	1.589825e+03	1.562825e+03	1.297458e+03	1.245600e+03	1.194875e+03	1.373100e+03	1.438125e+03	1.456463e+03	1.420156e+03	1.423488e+03	6.359083e+02	4.486625e+02	6.167313e+02	6.750625e+02	5.734875e+02	6.540000e+02	1.424008e+03	1.442250e+03	1.384450e+03	1.139025e+03	1.203200e+03	1.142350e+03
1.381894e+03	1.295475e+03	1.349387e+03	1.222944e+03	1.342838e+03	1.238608e+03	1.514575e+03	1.166575e+03	1.465650e+03	1.405031e+03	1.377425e+03	1.268719e+03	1.410406e+03	1.488156e+03	1.529606e+03	1.424812e+03	1.413675e+03	1.393056e+03	1.481294e+03	1.411444e+03	1.390975e+03	1.369025e+03	1.596975e+03	1.639400e+03	1.518500e+03	1.498450e+03	1.498450e+03	1.634725e+03	1.497183e+03	1.626463e+03	1.400713e+03	1.362012e+03	1.456338e+03	1.214050e+03	1.076475e+03	1.148125e+03	1.483875e+03	1.443287e+03	1.396787e+03	1.330575e+03	1.214287e+03	1.389983e+03	1.447538e+03	1.482225e+03	1.454425e+03	1.689925e+03	1.444812e+03	1.445100e+03	1.382925e+03	1.459600e+03	1.428031e+03	1.437625e+03	1.417417e+03	1.519825e+03	1.482825e+03	1.366792e+03	1.265600e+03	1.275375e+03	1.325100e+03	1.387125e+03	1.481463e+03	1.400906e+03	1.444988e+03	6.619083e+02	4.841625e+02	6.164813e+02	7.033125e+02	6.069875e+02	6.530000e+02	1.476008e+03	1.441250e+03	1.464450e+03	1.190358e+03	1.231700e+03	1.144350e+03
1.383894e+03	1.261475e+03	1.329887e+03	1.203194e+03	1.290838e+03	1.250608e+03	1.499575e+03	1.117575e+03	1.463650e+03	1.394281e+03	1.353925e+03	1.269469e+03	1.386156e+03	1.455156e+03	1.439606e+03	1.405812e+03	1.383175e+03	1.353806e+03	1.436294e+03	1.374444e+03	1.320225e+03	1.348025e+03	1.527475e+03	1.572067e+03	1.501500e+03	1.485700e+03	1.485700e+03	1.571725e+03	1.476183e+03	1.524963e+03	1.372713e+03	1.330262e+03	1.517838e+03	1.176800e+03	1.086975e+03	1.158625e+03	1.492875e+03	1.483287e+03	1.397287e+03	1.319242e+03	1.254787e+03	1.451317e+03	1.394038e+03	1.486225e+03	1.449425e+03	1.710925e+03	1.441312e+03	1.413100e+03	1.450925e+03	1.519600e+03	1.414781e+03	1.464625e+03	1.459417e+03	1.549325e+03	1.545825e+03	1.326125e+03	1.203350e+03	1.231125e+03	1.330100e+03	1.406125e+03	1.427963e+03	1.432656e+03	1.353488e+03	6.009083e+02	4.256625e+02	5.827313e+02	6.485625e+02	5.739875e+02	6.173333e+02	1.415008e+03	1.399250e+03	1.434783e+03	1.152025e+03	1.175700e+03	1.121350e+03
1.368894e+03	1.277475e+03	1.305637e+03	1.179694e+03	1.276088e+03	1.260608e+03	1.446575e+03	1.085575e+03	1.492983e+03	1.385781e+03	1.382925e+03	1.260219e+03	1.387656e+03	1.453406e+03	1.489606e+03	1.460312e+03	1.473175e+03	1.358806e+03	1.406294e+03	1.393944e+03	1.353475e+03	1.329025e+03	1.520225e+03	1.595067e+03	1.532167e+03	1.479700e+03	1.479700e+03	1.622725e+03	1.474183e+03	1.504963e+03	1.394713e+03	1.376012e+03	1.495838e+03	1.151050e+03	1.057475e+03	1.152125e+03	1.483875e+03	1.444287e+03	1.405287e+03	1.280575e+03	1.190287e+03	1.381983e+03	1.390038e+03	1.477225e+03	1.448925e+03	1.592925e+03	1.441812e+03	1.396100e+03	1.427925e+03	1.440933e+03	1.360531e+03	1.404625e+03	1.411750e+03	1.464325e+03	1.560825e+03	1.328792e+03	1.226350e+03	1.227875e+03	1.355100e+03	1.332125e+03	1.408463e+03	1.388406e+03	1.359488e+03	6.482417e+02	4.516625e+02	6.012313e+02	6.570625e+02	6.059875e+02	6.323333e+02	1.450675e+03	1.382250e+03	1.415783e+03	1.219692e+03	1.207700e+03	1.141350e+03
1.353394e+03	1.241725e+03	1.317387e+03	1.174194e+03	1.252088e+03	1.256275e+03	1.493575e+03	1.140575e+03	1.436983e+03	1.349281e+03	1.331175e+03	1.206969e+03	1.360406e+03	1.442906e+03	1.442356e+03	1.411812e+03	1.372175e+03	1.340056e+03	1.419294e+03	1.318944e+03	1.317975e+03	1.371025e+03	1.476225e+03	1.549400e+03	1.442500e+03	1.433450e+03	1.433450e+03	1.575725e+03	1.428850e+03	1.485963e+03	1.334713e+03	1.327762e+03	1.446838e+03	1.166550e+03	1.055225e+03	1.142625e+03	1.457875e+03	1.406287e+03	1.391287e+03	1.304908e+03	1.205287e+03	1.432650e+03	1.407288e+03	1.502558e+03	1.471425e+03	1.575925e+03	1.442312e+03	1.396100e+03	1.436925e+03	1.472933e+03	1.443531e+03	1.477125e+03	1.440083e+03	1.496325e+03	1.473825e+03	1.342792e+03	1.243100e+03	1.209875e+03	1.341100e+03	1.331125e+03	1.395463e+03	1.393656e+03	1.405488e+03	5.675750e+02	3.746625e+02	5.572313e+02	6.200625e+02	5.029875e+02	6.053333e+02	1.460675e+03	1.349250e+03	1.402783e+03	1.168025e+03	1.178200e+03	1.097350e+03
1.358644e+03	1.283725e+03	1.326137e+03	1.187944e+03	1.292588e+03	1.219275e+03	1.470575e+03	1.084575e+03	1.492650e+03	1.382031e+03	1.306425e+03	1.214969e+03	1.388406e+03	1.430156e+03	1.463606e+03	1.419312e+03	1.393675e+03	1.347556e+03	1.423294e+03	1.375444e+03	1.343725e+03	1.333025e+03	1.496475e+03	1.608733e+03	1.445833e+03	1.494950e+03	1.494950e+03	1.622725e+03	1.447183e+03	1.518963e+03	1.328213e+03	1.325262e+03	1.440838e+03	1.160800e+03	1.049225e+03	1.164625e+03	1.455875e+03	1.473287e+03	1.389287e+03	1.336908e+03	1.220787e+03	1.437650e+03	1.409288e+03	1.416225e+03	1.471425e+03	1.657925e+03	1.408812e+03	1.359100e+03	1.471925e+03	1.481267e+03	1.379781e+03	1.452125e+03	1.411417e+03	1.498825e+03	1.572825e+03	1.290125e+03	1.220850e+03	1.188875e+03	1.374100e+03	1.382125e+03	1.424463e+03	1.419656e+03	1.398988e+03	6.225750e+02	4.081625e+02	5.527313e+02	6.515625e+02	5.709875e+02	6.503333e+02	1.477342e+03	1.524250e+03	1.397450e+03	1.156025e+03	1.207200e+03	1.160350e+03
1.404894e+03	1.310225e+03	1.336887e+03	1.194444e+03	1.293838e+03	1.274275e+03	1.488575e+03	1.240575e+03	1.451650e+03	1.412781e+03	1.373425e+03	1.238969e+03	1.379656e+03	1.455906e+03	1.483356e+03	1.481812e+03	1.456175e+03	1.399056e+03	1.462794e+03	1.375944e+03	1.336975e+03	1.282025e+03	1.550975e+03	1.631067e+03	1.508833e+03	1.484700e+03	1.484700e+03	1.614725e+03	1.476183e+03	1.538963e+03	1.360713e+03	1.356012e+03	1.455838e+03	1.161550e+03	1.034725e+03	1.136625e+03	1.470875e+03	1.438787e+03	1.391787e+03	1.301242e+03	1.192287e+03	1.381983e+03	1.420288e+03	1.455225e+03	1.501425e+03	1.680925e+03	1.421312e+03	1.346100e+03	1.431925e+03	1.488600e+03	1.404531e+03	1.434625e+03	1.440417e+03	1.537825e+03	1.536825e+03	1.305458e+03	1.243850e+03	1.194875e+03	1.392100e+03	1.325125e+03	1.409963e+03	1.410406e+03	1.427488e+03	5.952417e+02	3.781625e+02	5.522313e+02	6.440625e+02	5.439875e+02	6.290000e+02	1.458008e+03	1.396250e+03	1.468450e+03	1.174025e+03	1.215200e+03	1.091350e+03
1.357144e+03	1.283225e+03	1.356637e+03	1.200444e+03	1.307338e+03	1.265608e+03	1.511575e+03	1.192575e+03	1.458650e+03	1.417031e+03	1.372175e+03	1.230469e+03	1.392156e+03	1.472156e+03	1.489856e+03	1.399812e+03	1.428675e+03	1.357806e+03	1.442044e+03	1.371194e+03	1.339475e+03	1.280025e+03	1.535225e+03	1.587733e+03	1.497833e+03	1.474450e+03	1.474450e+03	1.593725e+03	1.418183e+03	1.567963e+03	1.331213e+03	1.361762e+03	1.436838e+03	1.212050e+03	1.051475e+03	1.155125e+03	1.498875e+03	1.440287e+03	1.387287e+03	1.356908e+03	1.237787e+03	1.431317e+03	1.464038e+03	1.505225e+03	1.449425e+03	1.682925e+03	1.488312e+03	1.445100e+03	1.417925e+03	1.496600e+03	1.417531e+03	1.500625e+03	1.439083e+03	1.525825e+03	1.555825e+03	1.313792e+03	1.263350e+03	1.199875e+03	1.388100e+03	1.332125e+03	1.492463e+03	1.415406e+03	1.416488e+03	6.059083e+02	4.051625e+02	5.869813e+02	6.388125e+02	5.634875e+02	6.106667e+02	1.462008e+03	1.423250e+03	1.461783e+03	1.148358e+03	1.216700e+03	1.126350e+03
1.377894e+03	1.295225e+03	1.370137e+03	1.180194e+03	1.335338e+03	1.243608e+03	1.490575e+03	1.097575e+03	1.465650e+03	1.376031e+03	1.319675e+03	1.222969e+03	1.394906e+03	1.458656e+03	1.468606e+03	1.442312e+03	1.455175e+03	1.391056e+03	1.436044e+03	1.403694e+03	1.353225e+03	1.292025e+03	1.528225e+03	1.600733e+03	1.507167e+03	1.469450e+03	1.469450e+03	1.578725e+03	1.445183e+03	1.499963e+03	1.352713e+03	1.369762e+03	1.480338e+03	1.133050e+03	1.039475e+03	1.101125e+03	1.422875e+03	1.385787e+03	1.406787e+03	1.264242e+03	1.210787e+03	1.388650e+03	1.367038e+03	1.433892e+03	1.376425e+03	1.563925e+03	1.430812e+03	1.309100e+03	1.330925e+03	1.423267e+03	1.353531e+03	1.378625e+03	1.361750e+03	1.501825e+03	1.483825e+03	1.309792e+03	1.241850e+03	1.212375e+03	1.313100e+03	1.319125e+03	1.397463e+03	1.358906e+03	1.337988e+03	5.875750e+02	4.246625e+02	5.617313e+02	6.205625e+02	5.134875e+02	5.713333e+02	1.473342e+03	1.422250e+03	1.418783e+03	1.186692e+03	1.221200e+03	1.101350e+03
1.390644e+03	1.270725e+03	1.353137e+03	1.176944e+03	1.253838e+03	1.261608e+03	1.462575e+03	1.127575e+03	1.468317e+03	1.379281e+03	1.340175e+03	1.186469e+03	1.344906e+03	1.427656e+03	1.436856e+03	1.407312e+03	1.395675e+03	1.334056e+03	1.432044e+03	1.372444e+03	1.345725e+03	1.323025e+03	1.509225e+03	1.552733e+03	1.465167e+03	1.426200e+03	1.426200e+03	1.517725e+03	1.398517e+03	1.487963e+03	1.304713e+03	1.383012e+03	1.505838e+03	1.161300e+03	1.052475e+03	1.131875e+03	1.489875e+03	1.403287e+03	1.388287e+03	1.289908e+03	1.224787e+03	1.374983e+03	1.385538e+03	1.469225e+03	1.419425e+03	1.676925e+03	1.381312e+03	1.345100e+03	1.370925e+03	1.422267e+03	1.361281e+03	1.439625e+03	1.403417e+03	1.472325e+03	1.417825e+03	1.294458e+03	1.235600e+03	1.216375e+03	1.320100e+03	1.308125e+03	1.378463e+03	1.381656e+03	1.398488e+03	6.845750e+02	4.566625e+02	6.172313e+02	6.665625e+02	6.004875e+02	6.750000e+02	1.495675e+03	1.428250e+03	1.444450e+03	1.147025e+03	1.196700e+03	1.072350e+03
1.352644e+03	1.239975e+03	1.324387e+03	1.148194e+03	1.285838e+03	1.175608e+03	1.450575e+03	1.099575e+03	1.387983e+03	1.311281e+03	1.310675e+03	1.219469e+03	1.327406e+03	1.413406e+03	1.445856e+03	1.392812e+03	1.377675e+03	1.291806e+03	1.414544e+03	1.322194e+03	1.297475e+03	1.334025e+03	1.485725e+03	1.568400e+03	1.466500e+03	1.460450e+03	1.460450e+03	1.484725e+03	1.363183e+03	1.467963e+03	1.307213e+03	1.318512e+03	1.441838e+03	1.130300e+03	1.033475e+03	1.136375e+03	1.434875e+03	1.324287e+03	1.343787e+03	1.292908e+03	1.192287e+03	1.374650e+03	1.366038e+03	1.411558e+03	1.425925e+03	1.636925e+03	1.383312e+03	1.353100e+03	1.414925e+03	1.392933e+03	1.395281e+03	1.398625e+03	1.374417e+03	1.470325e+03	1.405825e+03	1.324125e+03	1.210100e+03	1.212625e+03	1.273100e+03	1.350125e+03	1.387463e+03	1.349656e+03	1.382988e+03	6.119083e+02	4.046625e+02	5.677313e+02	6.338125e+02	5.229875e+02	6.410000e+02	1.426675e+03	1.429250e+03	1.394117e+03	1.145025e+03	1.177200e+03	1.053350e+03
1.375394e+03	1.272725e+03	1.342137e+03	1.163194e+03	1.281588e+03	1.216942e+03	1.503575e+03	1.087575e+03	1.428650e+03	1.360781e+03	1.358925e+03	1.248969e+03	1.366156e+03	1.410656e+03	1.386356e+03	1.360312e+03	1.336675e+03	1.289556e+03	1.414544e+03	1.344444e+03	1.311975e+03	1.325025e+03	1.505475e+03	1.560067e+03	1.447167e+03	1.434200e+03	1.434200e+03	1.566725e+03	1.412850e+03	1.490963e+03	1.280713e+03	1.305012e+03	1.428338e+03	1.153300e+03	1.020725e+03	1.120375e+03	1.412875e+03	1.349287e+03	1.344287e+03	1.258908e+03	1.157287e+03	1.372317e+03	1.331037e+03	1.411558e+03	1.411925e+03	1.547925e+03	1.370312e+03	1.438100e+03	1.398925e+03	1.424600e+03	1.364531e+03	1.431625e+03	1.373417e+03	1.441325e+03	1.417825e+03	1.291458e+03	1.199850e+03	1.183625e+03	1.332100e+03	1.312125e+03	1.392963e+03	1.363406e+03	1.378988e+03	6.135750e+02	4.036625e+02	5.852313e+02	6.468125e+02	5.889875e+02	6.336667e+02	1.407342e+03	1.437250e+03	1.428117e+03	1.159358e+03	1.167200e+03	1.104350e+03
1.357144e+03	1.308475e+03	1.367137e+03	1.187194e+03	1.285088e+03	1.200942e+03	1.483575e+03	1.109575e+03	1.428650e+03	1.333531e+03	1.342675e+03	1.233469e+03	1.338406e+03	1.417906e+03	1.446606e+03	1.377812e+03	1.461675e+03	1.350556e+03	1.459794e+03	1.359194e+03	1.305725e+03	1.326025e+03	1.464225e+03	1.569400e+03	1.524833e+03	1.460200e+03	1.460200e+03	1.460725e+03	1.420517e+03	1.455963e+03	1.352713e+03	1.355012e+03	1.439838e+03	1.177800e+03	1.025725e+03	1.185375e+03	1.427875e+03	1.366287e+03	1.367287e+03	1.286575e+03	1.212287e+03	1.395317e+03	1.378788e+03	1.457892e+03	1.458425e+03	1.576925e+03	1.460312e+03	1.439100e+03	1.362925e+03	1.444600e+03	1.379781e+03	1.437125e+03	1.397083e+03	1.495325e+03	1.506825e+03	1.308125e+03	1.231850e+03	1.216125e+03	1.325100e+03	1.267125e+03	1.449963e+03	1.363406e+03	1.401988e+03	6.102417e+02	3.871625e+02	5.894813e+02	6.338125e+02	5.764875e+02	6.453333e+02	1.443008e+03	1.475250e+03	1.440783e+03	1.158025e+03	1.189200e+03	1.090350e+03
1.416894e+03	1.302475e+03	1.335387e+03	1.198944e+03	1.282088e+03	1.259608e+03	1.539575e+03	1.134575e+03	1.408317e+03	1.394281e+03	1.321425e+03	1.228219e+03	1.360906e+03	1.423656e+03	1.449856e+03	1.409812e+03	1.416675e+03	1.364556e+03	1.448794e+03	1.400944e+03	1.341725e+03	1.318025e+03	1.550475e+03	1.583400e+03	1.508167e+03	1.472950e+03	1.472950e+03	1.545725e+03	1.441850e+03	1.495463e+03	1.366213e+03	1.342512e+03	1.466838e+03	1.164300e+03	1.078225e+03	1.166375e+03	1.421875e+03	1.455287e+03	1.407787e+03	1.309242e+03	1.198787e+03	1.391650e+03	1.367288e+03	1.426892e+03	1.436925e+03	1.534925e+03	1.402812e+03	1.319100e+03	1.381925e+03	1.416600e+03	1.415281e+03	1.455125e+03	1.391083e+03	1.439825e+03	1.504825e+03	1.323792e+03	1.267600e+03	1.233875e+03	1.362100e+03	1.352125e+03	1.351463e+03	1.366406e+03	1.379488e+03	6.365750e+02	4.961625e+02	6.369813e+02	6.718125e+02	6.239875e+02	6.576667e+02	1.439008e+03	1.476250e+03	1.435117e+03	1.172358e+03	1.234200e+03	1.077350e+03
1.326144e+03	1.259475e+03	1.336387e+03	1.176694e+03	1.259088e+03	1.175942e+03	1.419575e+03	1.069575e+03	1.366983e+03	1.290781e+03	1.300175e+03	1.184469e+03	1.319906e+03	1.375656e+03	1.373356e+03	1.320812e+03	1.366175e+03	1.294806e+03	1.384294e+03	1.309194e+03	1.267225e+03	1.184025e+03	1.457975e+03	1.470067e+03	1.406833e+03	1.387200e+03	1.387200e+03	1.488725e+03	1.371183e+03	1.462963e+03	1.302213e+03	1.357762e+03	1.421838e+03	1.175550e+03	1.066725e+03	1.091875e+03	1.407875e+03	1.386287e+03	1.387287e+03	1.283908e+03	1.185287e+03	1.386983e+03	1.358787e+03	1.436558e+03	1.368925e+03	1.655925e+03	1.427812e+03	1.416100e+03	1.397925e+03	1.419933e+03	1.409531e+03	1.399625e+03	1.381750e+03	1.453825e+03	1.480825e+03	1.280792e+03	1.227350e+03	1.162875e+03	1.306100e+03	1.399125e+03	1.379463e+03	1.386656e+03	1.328988e+03	5.582417e+02	4.286625e+02	5.767313e+02	6.200625e+02	5.369875e+02	5.913333e+02	1.401675e+03	1.420250e+03	1.393450e+03	1.177692e+03	1.157200e+03	1.085350e+03
1.387894e+03	1.307475e+03	1.351137e+03	1.181194e+03	1.213338e+03	1.226608e+03	1.495575e+03	1.133575e+03	1.347317e+03	1.316031e+03	1.288925e+03	1.257719e+03	1.343906e+03	1.375406e+03	1.396606e+03	1.363312e+03	1.341675e+03	1.303556e+03	1.403044e+03	1.342694e+03	1.309725e+03	1.215025e+03	1.456975e+03	1.542733e+03	1.408167e+03	1.436700e+03	1.436700e+03	1.578725e+03	1.389517e+03	1.497963e+03	1.333213e+03	1.372012e+03	1.425838e+03	1.169300e+03	1.023725e+03	1.128625e+03	1.277875e+03	1.366287e+03	1.345287e+03	1.277575e+03	1.139287e+03	1.365650e+03	1.393538e+03	1.462225e+03	1.440425e+03	1.593925e+03	1.403312e+03	1.329100e+03	1.367925e+03	1.402600e+03	1.354781e+03	1.381625e+03	1.364750e+03	1.405325e+03	1.357825e+03	1.328125e+03	1.235850e+03	1.223625e+03	1.276100e+03	1.348125e+03	1.362463e+03	1.340156e+03	1.374488e+03	5.969083e+02	4.136625e+02	5.814813e+02	6.290625e+02	5.644875e+02	5.876667e+02	1.429342e+03	1.456250e+03	1.384783e+03	1.165358e+03	1.167200e+03	1.178350e+03
1.368144e+03	1.297225e+03	1.344137e+03	1.198944e+03	1.285088e+03	1.195608e+03	1.463575e+03	1.046575e+03	1.405317e+03	1.342281e+03	1.321175e+03	1.240969e+03	1.360906e+03	1.412656e+03	1.428606e+03	1.364812e+03	1.395675e+03	1.307056e+03	1.432794e+03	1.381444e+03	1.305475e+03	1.282025e+03	1.493475e+03	1.559733e+03	1.472167e+03	1.409700e+03	1.409700e+03	1.552725e+03	1.402517e+03	1.484463e+03	1.326713e+03	1.351012e+03	1.485338e+03	1.170550e+03	1.025975e+03	1.141125e+03	1.381875e+03	1.330287e+03	1.368287e+03	1.236575e+03	1.146287e+03	1.409650e+03	1.368038e+03	1.416558e+03	1.421925e+03	1.573925e+03	1.383812e+03	1.322100e+03	1.353925e+03	1.388267e+03	1.360781e+03	1.379625e+03	1.330750e+03	1.459325e+03	1.422825e+03	1.289125e+03	1.223350e+03	1.211125e+03	1.346100e+03	1.293125e+03	1.364463e+03	1.324906e+03	1.388988e+03	6.405750e+02	4.671625e+02	6.107313e+02	6.453125e+02	5.599875e+02	6.223333e+02	1.445008e+03	1.374250e+03	1.431783e+03	1.149025e+03	1.168200e+03	1.131350e+03
1.402394e+03	1.307725e+03	1.324387e+03	1.217444e+03	1.290588e+03	1.251608e+03	1.479575e+03	1.213575e+03	1.429317e+03	1.369531e+03	1.345425e+03	1.228219e+03	1.392906e+03	1.429156e+03	1.410606e+03	1.427312e+03	1.351175e+03	1.333056e+03	1.419794e+03	1.377694e+03	1.304725e+03	1.315025e+03	1.473225e+03	1.530733e+03	1.478167e+03	1.424700e+03	1.424700e+03	1.555725e+03	1.403183e+03	1.474463e+03	1.301713e+03	1.310762e+03	1.442838e+03	1.154300e+03	1.042225e+03	1.135125e+03	1.320875e+03	1.322787e+03	1.265287e+03	1.259242e+03	1.149287e+03	1.372317e+03	1.313787e+03	1.409892e+03	1.386925e+03	1.545925e+03	1.408812e+03	1.314100e+03	1.343925e+03	1.395933e+03	1.353531e+03	1.346625e+03	1.316750e+03	1.430825e+03	1.402825e+03	1.296125e+03	1.219350e+03	1.166125e+03	1.262100e+03	1.252125e+03	1.361463e+03	1.327156e+03	1.357488e+03	6.492417e+02	4.921625e+02	6.477313e+02	6.883125e+02	6.029875e+02	6.533333e+02	1.446675e+03	1.459250e+03	1.389117e+03	1.145025e+03	1.159200e+03	1.124350e+03
